585,50,Expository Writing,ENGS
586,51,Literary Journalism,ENGS
586,51,Writing Rhetorically,ENGS
586,51,Writing Science & Nature,ENGS
587,53,Intro to Creative Writing,ENGS
587,53,IFA:Intro to Creative Writing,ENGS
588,57,D1:Race&Ethnic Lit Stds:Intro,ENGS
589,61,D2:Intro to African Literature,ENGS
590,85,Introductory Seminar,ENGS
591,100,Literary Theory,ENGS
592,104,Tutoring Writing,ENGS
593,111,D1: Reading Race  Seeing Race,ENGS
594,117,Advanced Creative Nonfiction,ENGS
595,118,Advanced Writing: Fiction,ENGS
596,119,Advanced Writing: Poetry,ENGS
597,133,Chaucer,ENGS
598,135,Shakespeare,ENGS
599,143,Romanticism: Writing the Self,ENGS
600,150,Lits of Colonial Encounters,ENGS
601,152,19th Century American Fiction,ENGS
602,158,TransAtlntc 19C Womens Writing,ENGS
603,164,Modern Poetry,ENGS
604,177,D1:HarlemRenaissance&Negritude,ENGS
604,177,D1:African Am Women Writers,ENGS
605,191,Internship,ENGS
606,195,The Literary Cannibal,ENGS
607,197,Independent Study,ENGS
608,221,Performing Restoration Comedy,ENGS
609,281,Global Anglophone Novel,ENGS
609,281,Race NationNarr:AfrAmerWriters,ENGS
610,320,The Canterbury Tales,ENGS
610,320,Edgar Allan Poe,ENGS
611,345,Practicum in Teaching Writing,ENGS
612,350,Surv of Lit Theory & Criticism,ENGS
613,391,Master's Thesis Research,ENGS
614,397,Special Readings & Research,ENGS
615,1,SU: Intro Environmental Sci,ENSC
616,9,Orientation to Env Sciences,ENSC
617,130,Global Environmental Assessmnt,ENSC
617,130,Global Environmental Assessmnt,ENSC
618,160,Pollutant Mvmt/Air Land&Water,ENSC
618,160,Pollutant Mvmt/Air Land&Water,ENSC
619,192,Independent Study,ENSC
620,195,Internship,ENSC
621,196,Undergraduate Research,ENSC
622,295,Biodiv: Patterns & Processes,ENSC
623,299,Environmental Sciences Honors,ENSC
624,1,SU: Intro to Envrnmtl Studies,ENVS
624,1,SU:Intro to Envrnmtl Studies,ENVS
625,95,Energy Alternatives,ENVS
625,95,SU: Introduction to Vermont,ENVS
626,107,SU: Human Health & Envirnmt,ENVS
627,137,Landscape Dsgn Fundamentals,ENVS
628,141,Intro to Ecological Economics,ENVS
629,142,Intro to Environmental Policy,ENVS
630,153,D2:SL: Ethnobotany,ENVS
631,156,Permaculture,ENVS
632,167,D2: Global Env History,ENVS
633,173,Landscape Natural History,ENVS
634,174,Nat Areas Conservation&Steward,ENVS
635,179,D2: Ecofeminism,ENVS
636,180,Radical Environmentalism,ENVS
637,182,D2:Religion and Ecology,ENVS
638,191,Internship,ENVS
639,195,Energy Action Seminar,ENVS
639,195,Sust from Non-Human Perspct,ENVS
639,195,Applied Ecology,ENVS
639,195,Academic Planning Workshop,ENVS
639,195,The Southwest Borderlands,ENVS
639,195,Emerging Technology & Health,ENVS
639,195,Nature Drawing,ENVS
639,195,Landscape Photography,ENVS
640,197,Students Teaching Students,ENVS
641,201,Research Methods,ENVS
642,202,Senior Capstone,ENVS
643,203,Honors Thesis,ENVS
644,212,SL: Advanced Agroecology,ENVS
644,212,SL: Advanced Agroecology,ENVS
645,284,Teaching about the Environment,ENVS
646,291,Internship,ENVS
647,295,Cars  Culture  & the Media,ENVS
647,295,SL:Comm Based Conservation,ENVS
647,295,The Real Cost of Food,ENVS
647,295,Eastern Wilderness,ENVS
647,295,Human Ecology in the Arctic,ENVS
647,295,SL:SU: Env. Sust. Ed,ENVS
648,95,Academic Comm Skills II,ESOL
648,95,Reading Writing Strategies I,ESOL
648,95,Conversation Circle,ESOL
648,95,Focus on Pronunciation,ESOL
648,95,Academic Comm Skills I,ESOL
648,95,Academic Comm Skills II,ESOL
648,95,Academic Writing I,ESOL
648,95,Academic Writing II,ESOL
648,95,College Life & Culture,ESOL
648,95,Mastering Grammar,ESOL
648,95,Intro to Academic Writing,ESOL
648,95,Academic Reading Skills,ESOL
648,95,Listening & Speaking,ESOL
648,95,Graduate Oral Communication,ESOL
648,95,Foundation in Graduate Writing,ESOL
649,95,EXMS WE Leadership Seminar,EXMS
650,192,Independent Study,EXMS
651,242,Exercise and Sport Psychology,EXMS
652,244,Nutrition for Health & Fitness,EXMS
653,245,Evaluation & Prescription,EXMS
654,260,Adapted Physical Activity,EXMS
655,263,Fitness for Spec Populations,EXMS
656,270,Senior Seminar,EXMS
657,272,Senior Capstone Experience,EXMS
658,292,Independent Study,EXMS
659,21,Dendrology,FOR
659,21,Dendrology,FOR
660,192,Forestry Work Practicum,FOR
661,195,Nat Res Ecol and Assessment 1,FOR
661,195,Nat Res Ecol and Assessment 1,FOR
661,195,Woodturning and Conservation,FOR
661,195,Woodturning & Conservation,FOR
662,223,Multi-Resource Silviculture,FOR
663,291,Undergraduate Research,FOR
664,293,Independent Study,FOR
665,299,Honors,FOR
666,385,Advanced silviculture,FOR
667,1,Elementary I,FREN
668,2,Elementary II,FREN
669,51,Intermediate I,FREN
670,52,Intermediate II,FREN
671,101,Writing Workshop,FREN
672,107,Focus on Oral Expression,FREN
673,131,French Civilization,FREN
674,141,French Lit in Context I,FREN
675,201,Adv Composition & Conversation,FREN
676,266,Rev&React in 19th C Narrative,FREN
677,285,Quebec Literature,FREN
678,345,Food Syst  Soc & Policy,FS
679,351,Professional Development Sem.,FS
680,355,Ethics and the Food System,FS
681,360,Dissertation Writing Seminar,FS
682,390,Food Systems Grad Internship,FS
683,391,Master's Thesis Research,FS
684,392,Master's Project Research,FS
685,393,Independent Study,FS
686,491,Doctoral Dissertation Research,FS
687,7,Dev Motion Pct I:Origin-1930,FTS
688,10,Dev Motion Pct III:1960-2000,FTS
689,95,VT International Film Festival,FTS
689,95,IFA: Film Begets Film,FTS
690,121,Film/Television Theory,FTS
691,122,Film/TV Genre and Auteur,FTS
692,141,Film & Video Production I,FTS
692,141,Film & Video Production I,FTS
693,144,Screenwriting I,FTS
694,191,Internship,FTS
695,197,Independent Study,FTS
696,271,Sports Broadcasting,FTS
697,40,Weather  Climate & Landscapes,GEOG
698,50,D2:SU:World Regional Geog,GEOG
699,60,D1:Geography/Race&Ethnic in US,GEOG
700,81,Geospatial Cncpt&Visualization,GEOG
700,81,Geospatial Cncpt&Visualization,GEOG
701,95,Political Geog:Middle East,GEOG
702,140,Biogeography,GEOG
703,144,Geomorphology,GEOG
704,175,Urban Geography,GEOG
705,184,Geog Info:Cncpts & Applic,GEOG
705,184,Geog Info:Cncpts & Applic,GEOG
706,191,Internship,GEOG
707,192,SL:Vermont Field Studies,GEOG
708,196,Catastrophes,GEOG
709,197,Independent Study,GEOG
710,198,Undergraduate Research,GEOG
711,246,Climatology & Natural Hazards,GEOG
712,274,Adv Top:Critical Urban&Soc Geo,GEOG
713,287,Spatial Analysis,GEOG
714,297,Independent Study,GEOG
715,298,Undergraduate Research,GEOG
716,1,Earth System Science,GEOL
716,1,Earth System Science,GEOL
717,5,ISEE:MT Lk Geo Lake Chmpln Bsn,GEOL
718,55,Environmental Geology,GEOL
718,55,Environmental Geology,GEOL
719,95,TAP:Dynam Earth Thru Google,GEOL
719,95,SU: How The Earth Works,GEOL
720,101,Field Geology,GEOL
721,151,Geomorphology,GEOL
722,153,Stratigraphy & Sedimentology,GEOL
723,195,Geocomputing,GEOL
724,196,Special Topics: Hazmat Cert,GEOL
725,197,Independent Study,GEOL
726,198,Undergraduate Research,GEOL
727,201,Advanced Field Geology,GEOL
728,217,Vermont Field Geology,GEOL
729,231,Petrology,GEOL
730,246,X-ray Diffractometry,GEOL
731,291,Seminar in Geology,GEOL
732,352,Environmental Geology Seminar,GEOL
733,361,Advanced Structural Geology,GEOL
734,371,Tectonics of Vermont,GEOL
735,391,Master's Thesis Research,GEOL
736,1,Elementary,GERM
737,51,Intermediate,GERM
738,103,Composition & Conversation,GERM
739,156,German Lit in Context II,GERM
740,197,Independent Study,GERM
741,281,Fin-de-Siecle Vienna,GERM
742,297,Independent Study,GERM
743,391,Master's Thesis Research,GERM
744,381,Historians of the Empire,GKLT
744,381,Greek Tragedy,GKLT
744,381,Latin Prose Style,GKLT
744,381,Ancient Gaming Workshop,GKLT
744,381,Lab: Ancient Gaming Workshop,GKLT
745,391,Master's Thesis Research,GKLT
746,901,Animal Science,GRAD
746,901,Animal  Nutri & Food Sc,GRAD
746,901,Biochemistry,GRAD
746,901,Biology,GRAD
746,901,Biomedical Eng,GRAD
746,901,Biostatistics,GRAD
746,901,Business Admin,GRAD
746,901,Cell & Molecular Bio,GRAD
746,901,Chemistry,GRAD
746,901,Civil & Environ Eng,GRAD
746,901,Classics,GRAD
746,901,Clinical & Trans Sc,GRAD
746,901,Communication Sc,GRAD
746,901,Comm.Dev&Appli Econ,GRAD
746,901,Computer Science,GRAD
746,901,Counseling,GRAD
746,901,Curr & Instruct (MAT),GRAD
746,901,Curr & Instruct (MEd),GRAD
746,901,Dietetics,GRAD
746,901,Ed Leadership(M.Ed),GRAD
746,901,Ed Leader & Policy(EdD  PhD),GRAD
746,901,Educational Studies,GRAD
746,901,Electrical Engineering,GRAD
746,901,English,GRAD
746,901,Food Systems,GRAD
746,901,French,GRAD
746,901,Geology,GRAD
746,901,German,GRAD
746,901,Higher Ed& Stu Affairs,GRAD
746,901,Historic Preservation,GRAD
746,901,History,GRAD
746,901,Interdisciplinary,GRAD
746,901,Materials Science,GRAD
746,901,Mathematics MSc,GRAD
746,901,Math Sciences Ph.D,GRAD
746,901,Math Sciences Ph.D.,GRAD
746,901,Mechanical Engineering,GRAD
746,901,Micro & Molec Gen,GRAD
746,901,Natural Resources,GRAD
746,901,Neurosciences,GRAD
746,901,Nursing,GRAD
746,901,Nutri & Food Science,GRAD
746,901,Pathology,GRAD
746,901,Pharmacology,GRAD
746,901,Physical Therapy,GRAD
746,901,Physics,GRAD
746,901,Phys & Biophysics,GRAD
746,901,Plant Biology,GRAD
746,901,PBIO-Field Naturalist,GRAD
746,901,Plant & Soil Science,GRAD
746,901,Psyc (Clinical),GRAD
746,901,Psych  (Experimental),GRAD
746,901,Public Administration,GRAD
746,901,Reading & Lang Arts,GRAD
746,901,Social Work,GRAD
746,901,Special Education,GRAD
746,901,Statistics,GRAD
747,902,Animal Science,GRAD
747,902,Animal  Nutri & Food Sc,GRAD
747,902,Biochemistry,GRAD
747,902,Biology,GRAD
747,902,Biomedical Eng,GRAD
747,902,Biostatistics,GRAD
747,902,Business Admin.,GRAD
747,902,Cell & Molecular Bio,GRAD
747,902,Chemistry,GRAD
747,902,Civil & Environ Eng,GRAD
747,902,Classics,GRAD
747,902,Clinical & Trans Sc,GRAD
747,902,Communication Sc,GRAD
747,902,Comm.Dev&Appli Econ,GRAD
747,902,Computer Science,GRAD
747,902,Counseling,GRAD
747,902,Curr & Instruct (MAT),GRAD
747,902,Curr & Instruct (MEd),GRAD
747,902,Dietetics,GRAD
747,902,Ed Leadership(M.Ed),GRAD
747,902,Ed Leader & Policy(EdD  PhD),GRAD
747,902,Educational Studies,GRAD
747,902,Electrical Engineering,GRAD
747,902,English,GRAD
747,902,Food Systems,GRAD
747,902,French,GRAD
747,902,Geology,GRAD
747,902,German,GRAD
747,902,Higher Ed& Stu Affairs,GRAD
747,902,Historic Preservation,GRAD
747,902,History,GRAD
747,902,Interdisciplinary,GRAD
747,902,Materials Science,GRAD
747,902,Mathematics MSc,GRAD
747,902,Math Sciences Ph.D,GRAD
747,902,Mechanical Engineering,GRAD
747,902,Micro & Molec Gen,GRAD
747,902,Natural Resources,GRAD
747,902,Neurosciences,GRAD
747,902,Nursing,GRAD
747,902,Nutri & Food Science,GRAD
747,902,Pathology,GRAD
747,902,Pharmacology,GRAD
747,902,Physics,GRAD
747,902,Phys & Biophysics,GRAD
747,902,Plant Biology,GRAD
747,902,PT Visiting Grad,GRAD
747,902,PBIO-Field Naturalist,GRAD
747,902,Plant & Soil Science,GRAD
747,902,Psyc (Clinical),GRAD
747,902,Psych  Experimental),GRAD
747,902,Public Administration,GRAD
747,902,Reading & Lang Arts,GRAD
747,902,Social Work,GRAD
747,902,Special Education,GRAD
747,902,Statistics,GRAD
748,903,Animal Science,GRAD
748,903,Animal  Nutri & Food Sc,GRAD
748,903,Biochemistry,GRAD
748,903,Biology,GRAD
748,903,Biomedical Eng,GRAD
748,903,Biostatistics,GRAD
748,903,Business Admin.,GRAD
748,903,Cell & Molecular Bio,GRAD
748,903,Chemistry,GRAD
748,903,Civil & Environ Eng,GRAD
748,903,Classics,GRAD
748,903,Clinical & Trans Sc,GRAD
748,903,Communication Sc,GRAD
748,903,Comm.Dev&Appli Econ,GRAD
748,903,Computer Science,GRAD
748,903,Counseling,GRAD
748,903,Curr & Instruct (MAT),GRAD
748,903,Curr & Instruct (MEd),GRAD
748,903,Dietetics,GRAD
748,903,Ed Leadership(M.Ed),GRAD
748,903,Ed Leader & Policy(EdD  PhD),GRAD
748,903,Educational Studies,GRAD
748,903,Electrical Engineering,GRAD
748,903,English,GRAD
748,903,Enlgish,GRAD
748,903,Food Systems,GRAD
748,903,French,GRAD
748,903,Geology,GRAD
748,903,German,GRAD
748,903,Higher Ed& Stu Affairs,GRAD
748,903,Historic Preservation,GRAD
748,903,History,GRAD
748,903,Interdisciplinary,GRAD
748,903,Materials Science,GRAD
748,903,Mathematics MSc,GRAD
748,903,Math Sciences Ph.D,GRAD
748,903,Mechanical Engineering,GRAD
748,903,Micro & Molec Gen,GRAD
748,903,Natural Resources,GRAD
748,903,Neurosciences,GRAD
748,903,Nursing,GRAD
748,903,Nutri & Food Science,GRAD
748,903,Pathology,GRAD
748,903,Pharmacology,GRAD
748,903,Physics,GRAD
748,903,Phys & Biophysics,GRAD
748,903,Plant Biology,GRAD
748,903,FT Visiting Grad,GRAD
748,903,PBIO-Field Naturalist,GRAD
748,903,Plant & Soil Science,GRAD
748,903,Psyc (Clinical),GRAD
748,903,Psych  Experimental),GRAD
748,903,Public Administration,GRAD
748,903,Reading & Lang Arts,GRAD
748,903,Social Work,GRAD
748,903,Special Education,GRAD
748,903,Statistics,GRAD
749,1,Elementary,GRK
750,51,Intermediate,GRK
751,95,TA in Elementary Greek,GRK
752,204,Greek Tragedy,GRK
753,211,Greek Prose Style,GRK
754,212,Greek Prose Style,GRK
755,354,Medical Human Struc & Fnction,GRMD
756,300,Professional Nursing Issues,GRNS
757,301,Pharmacology,GRNS
758,302,Sci of Nsg:Adults & Elders,GRNS
759,303,Practicum:Adults & Elders I,GRNS
760,313,Pathophysiology,GRNS
761,322,Org  Deliv & Finance Hlth Care,GRNS
762,323,Methods Evid-Based Practice,GRNS
763,327,Adv Topics in Hlth Informatics,GRNS
764,335,Adv Pathophysiology,GRNS
765,336,Adv Pharmacology CNL,GRNS
766,338,Adv Hlth Assessment CNL,GRNS
767,380,Intrdsc Sem Neurodev Disabil I,GRNS
768,390,Master's Project,GRNS
769,391,Master's Thesis Research,GRNS
770,395,Independent Study,GRNS
771,396,Practicum: Chronic and Complex,GRNS
771,396,Practicum: Chronic and Complex,GRNS
771,396,ADV Pharmacology CNL,GRNS
772,404,Adv Pharmacology APRN,GRNS
773,406,Adv Hlth Assessment APRN,GRNS
774,410,Primary Care MgmtChild&Adol,GRNS
775,411,Pract Prim Care Mgt Child&Adol,GRNS
776,412,Prct Cnsder in Care Older Adlt,GRNS
777,413,Practicum: Nursing Older Adult,GRNS
778,419,Prim Care Chron/Cmplx Hth Cond,GRNS
779,420,Pract:Chronic&Complx Cond AGNP,GRNS
780,421,Pract:Chronic&Complex Cond FNP,GRNS
781,422,DNP Project & Seminar I,GRNS
782,423,DNP Project Practicum I,GRNS
783,424,DNP Project & Seminar II,GRNS
784,425,DNP Project Practicum II,GRNS
785,426,DNP Project & Seminar III,GRNS
786,427,Ex Nurse Leader Role Transform,GRNS
787,1,D2: SU:Intro to Global Studies,GRS
788,25,Global Village Passport,GRS
789,95,TAP: Post WWII Italian Cinema,GRS
789,95,D2:TAP: Latin Amer Protest Mus,GRS
789,95,D2:TAP:Introduction to Mexico,GRS
790,191,Internship,GRS
791,195,Evolving Trends in Intl Devel,GRS
791,195,Belfast:Geog of Peace Conflict,GRS
792,197,Independent Study,GRS
793,200,D2:AmerMltryBases&ContrGlHgmny,GRS
794,297,Independent Study,GRS
795,1,D2: TAP: Gndr Sxlty Wmns Stdy,GSWS
795,1,D2:Gender Sexuality Wmn's Stdy,GSWS
795,1,D2: Gndr Sxlty Wmns Stdy,GSWS
796,22,Sociology of Sexualities,GSWS
797,95,Communicating Masculinities,GSWS
798,100,D2: Gender and Feminism(s),GSWS
799,113,D2:Women & Religion in Africa,GSWS
800,120,Feminism:Theories and Issues,GSWS
801,142,TransAtlntc19 C Womens Writing,GSWS
802,150,D2:Women and Gender in Society,GSWS
803,179,D2: Ecofeminism,GSWS
804,185,Economics of Gender,GSWS
805,191,Practicum,GSWS
806,258,Gender and Law,GSWS
807,280,D2: Queer Lives: LGBT History,GSWS
808,297,Independent Study,GSWS
809,85,The Pursuit of Knowledge,HCOL
809,85,The Pursuit of Knowledge,HCOL
810,185,One Health,HCOL
810,185,Art of Literary Adaptation,HCOL
810,185,The Coming Plague,HCOL
810,185,SU:Climate Chg Cmplxty & Soc,HCOL
810,185,Ethics and Evolution,HCOL
810,185,Graphic Novels Narrative Thry,HCOL
810,185,Evolutionary Medicine,HCOL
810,185,D2:Enviro.  Ecocrit.  Be Globa,HCOL
810,185,Individualism & Its Dangers,HCOL
810,185,Crafting Democratic Inst.,HCOL
810,185,Issues in Food Sys-Food Safety,HCOL
810,185,Controversies in Modern Genomi,HCOL
810,185,SU: Pol Econ for Finite Planet,HCOL
810,185,D2: Comparative Epic,HCOL
810,185,Germany Since 1945,HCOL
811,1,SL: Int HDFS for Mjrs,HDFS
812,5,Human Development,HDFS
813,55,Exp  Development in Community,HDFS
814,65,Human Relationships&Sexuality,HDFS
815,141,D1:Interrogatng White Identity,HDFS
816,161,Social Context of Development,HDFS
817,268,Sem In Close Relationships,HDFS
818,291,Special Problems,HDFS
819,295,Adult Development & Aging,HDFS
820,296,SL: Field Experience,HDFS
821,1,Elementary,HEBR
822,51,Intermediate,HEBR
823,197,Independent Study,HEBR
824,3,Medical Terminology,HLTH
825,10,Health & Wellness,HLTH
826,25,Patient Care Equipment Tech,HLTH
827,51,Wilderness First Responder,HLTH
828,53,EMT - Basic,HLTH
829,57,EMT - Advanced,HLTH
830,95,D2:LGBTQ Health Disparities,HLTH
831,103,D2: Intro to Global Health,HLTH
832,105,D2:Cultural Health Care,HLTH
833,107,SU:Human Health & the Envirnmt,HLTH
834,137,Mindful Eating,HLTH
835,140,Issues in Women's Health,HLTH
836,141,Healing Touch Level 1,HLTH
837,142,Healing Touch Level 2,HLTH
838,143,Healing Touch Level 3,HLTH
839,155,D1:Racism & Health Disparities,HLTH
840,195,Int Sp Top Heal. Touch Lev 4,HLTH
840,195,Meridians  Systems & Organs,HLTH
840,195,Intro to Integrative Health,HLTH
841,197,Independent Study,HLTH
842,225,Health Technology Management,HLTH
843,296,Intro to Pathophysiology,HLTH
844,95,Music in Live Performance,HON
845,101,Thesis Proposal Seminar,HON
846,196,HCOL: HEC (Course option),HON
846,196,HCOL: HECLab/Studio/Perform,HON
847,201,Thesis Seminar,HON
848,202,Honors: Anthropology,HON
849,204,Honors: Studio Art,HON
850,206,Honors: Art History,HON
851,208,Honors: Biology,HON
851,208,Honors: Biology,HON
852,210,Honors: Plant Biology,HON
853,212,Honors: Chemistry,HON
854,214,Honors: Classics,HON
855,218,Honors: Economics,HON
856,220,Honors: English,HON
857,222,Honors: French,HON
858,224,Honors: Geography,HON
859,226,Honors: Geology,HON
860,228,Honors: German,HON
861,230,Honors: Greek,HON
862,232,Honors: History,HON
863,234,Honors:Global&Regional Studies,HON
864,236,Honors: Latin,HON
865,240,Honors: Music,HON
866,242,Honors: Philosophy,HON
867,244,Honors: Physics,HON
868,246,Honors: Political Science,HON
869,248,Honors: Psychological Sci,HON
870,250,Honors: Religion,HON
871,252,Honors: Russian,HON
872,254,Honors: Sociology,HON
873,256,Honors: Spanish,HON
874,258,Honors: Theatre,HON
875,260,Honors: Environmental Studies,HON
876,262,Hon:Gendr Sexuality Wmn's Stdy,HON
877,264,Honors:Individually Designed,HON
878,266,Honors:Computer Science,HON
879,268,Honors: Italian Studies,HON
880,270,Honors: Chinese,HON
881,272,Honors: Film/Television Stdies,HON
882,276,Honors: Biochemistry,HON
883,278,Honors: Environmental Sciences,HON
884,280,Honors: Linguistics,HON
885,281,Honors: Neuroscience,HON
886,286,Honors: Japanese,HON
887,288,Honors: Mathematics,HON
888,200,History American Architecture,HP
889,204,Historic Pres: Devlpmnt Econ,HP
890,205,Historic Preservation Law,HP
891,206,Rschg Historic Structure/Sites,HP
892,302,Community Preservation Project,HP
893,303,Grad Internship,HP
894,307,Architectural Conservation II,HP
895,391,Master's Thesis Research,HP
896,397,Special Readings & Research,HP
897,115,History of Poland,HS
898,190,The Holocaust,HS
899,226,The Holocaust in Poland,HS
900,130,Health Promotion,HSCI
901,290,Internship,HSCI
902,9,D2: Global History to 1500,HST
903,10,D2: Global History Since 1500,HST
904,11,US History to 1865,HST
905,12,US History Since 1865,HST
906,13,IHP: Ideas in the Western Trad,HST
907,15,Early Europe,HST
908,16,Modern Europe,HST
909,21,Classical Greek Civilization,HST
910,41,D2: Africa  C-1870 to Present,HST
911,45,D2: Hst Islam&Middle E to 1258,HST
912,55,D2:History of China and Japan,HST
913,67,D2: Global Env History,HST
914,95,TAP: Unnatural Border,HST
914,95,TAP:Rev Ideologies in 20th C.,HST
914,95,TAP: Women's History,HST
915,101,History Methods,HST
916,115,History of Poland,HST
917,122,History of Rome,HST
918,146,D2:Hist of Modern Middle East,HST
919,155,Colonial North America,HST
920,158,History of New England,HST
921,165,Canadian-American Relations,HST
922,181,Film and History,HST
923,187,D1:Afr Amer Hst:1619-Civil War,HST
924,190,The Holocaust,HST
925,195,Love&Death in Modern Europe,HST
925,195,Southwest Borderlands,HST
925,195,Modern Mexico,HST
925,195,WWI in Global Perspective,HST
926,197,Independent Study,HST
927,198,Undergraduate Research,HST
928,199,Internship,HST
929,226,Holocaust in Poland,HST
930,280,D2:Queer Lives: LGBT History,HST
931,295,American Slavery,HST
931,295,Latin America:History & Memory,HST
931,295,Hst Human Nature &Public Pol,HST
932,301,Graduate Historiography,HST
933,391,Master's Thesis Research,HST
934,395,Research & Chicago's 1893 Fair,HST
935,397,Special Readings and Research,HST
936,1,Elementary I,ITAL
937,2,Elementary II,ITAL
938,51,Intermediate I,ITAL
939,101,Reading and Writing Workshop,ITAL
940,122,History of Italian Cinema,ITAL
941,125,Italian Food Culture,ITAL
942,1,Elementary Japanese I,JAPN
943,51,Intermediate Japanese I,JAPN
944,95,TAP:Japn. popular Cul & Global,JAPN
945,101,Advanced Japanese I,JAPN
946,121,Japanese Conversation I,JAPN
947,195,Kanji is Key I,JAPN
948,201,SL:Studies of Japanese Texts I,JAPN
949,221,Japanese for Communication I,JAPN
950,295,Japanese in Cultural Context I,JAPN
951,1,Elementary,LAT
952,51,Intermediate,LAT
953,101,Survey Latin Literature,LAT
954,211,Latin Prose Style,LAT
955,255,Historians of the Empire,LAT
956,80,Introduction to Linguistics,LING
957,84,Language & Arabic Culture,LING
958,95,D1:Linguistic Diversity in US,LING
958,95,Intro to Writing Systems,LING
958,95,Teaching Assistantship,LING
959,165,Phonetic Theory and Practice,LING
960,168,Introduction to Pragmatics,LING
961,170,TESOL and Applied Linguistics,LING
962,171,Intro to Psycholinguistics,LING
963,178,Sociolinguistics,LING
964,196,Semantics,LING
965,198,Undergraduate Research,LING
966,215,Trig/Algebra for Teachers II,MAED
967,240,Calculus for Teachers II,MAED
968,305,Statistics & Research II,MAED
969,9,College Algebra,MATH
970,10,Pre-Calculus Mathematics,MATH
971,15,Elementary School Math,MATH
972,17,Applications of Finite Math,MATH
973,18,Basic Mathematics,MATH
974,19,Fundamentals of Calculus I,MATH
975,20,Fundamentals of Calculus II,MATH
976,21,Calculus I,MATH
977,22,Calculus II,MATH
978,23,Transitional Calculus,MATH
979,52,Fundamentals of Mathematics,MATH
980,121,Calculus III,MATH
981,122,Applied Linear Algebra,MATH
982,124,Linear Algebra,MATH
983,151,Groups and Rings,MATH
984,173,Basic Combinatorial Theory,MATH
985,183,Fundamentals of Financial Math,MATH
986,195,College Geometry,MATH
987,230,Ordinary Differential Equation,MATH
988,237,Intro to Numerical Analysis,MATH
989,241,Anyl in Several Real Vars I,MATH
990,251,Abstract Algebra I,MATH
991,271,Adv Engineering Mathematics,MATH
992,273,Combinatorial Graph Theory,MATH
993,295,Cryptography,MATH
993,295,Classical Fourier Analysis,MATH
994,300,Principles of Complex Systems,MATH
995,330,Adv Ordinary Diff Equations,MATH
996,333,Thry Functions Real Variables,MATH
997,391,Master's Thesis Research,MATH
998,491,Doctoral Dissertation Research,MATH
999,391,Master's Thesis Research,MATS
1000,491,Doctoral Dissertation Research,MATS
1001,301,Foundations of Management,MBA
1001,301,World Challenges:Phys&Soc Real,MBA
1001,301,Bus Strat for Sustainable Wrld,MBA
1001,301,Finance for Innovators,MBA
1001,301,Sustainable Brand Marketing,MBA
1001,301,Teamwrk&Collab for Sus Innovat,MBA
1001,301,Business Economics,MBA
1001,301,Entreprenrl Leadership&Mindset,MBA
1002,302,Bldg a Sustainable Enterprise,MBA
1002,302,Bus Sustainability & Policy,MBA
1002,302,Entrepreneurial Business Model,MBA
1002,302,Marketing Under Uncertainty,MBA
1002,302,Organizing for Transformation,MBA
1002,302,Finance for Innovators,MBA
1002,302,Cost Models,MBA
1003,12,Dynamics,ME
1004,40,Thermodynamics,ME
1005,81,Mech Engr Shop Experience,ME
1005,81,Mech Engr Shop Experience,ME
1006,83,Computational Mech Engr Lab,ME
1007,101,Materials Engineering,ME
1008,111,System Dynamics,ME
1009,123,Thermo-Fluid Lab,ME
1009,123,Thermo-Fluid Lab,ME
1010,124,Materials and Mechanics Lab,ME
1010,124,Materials and Mechanics Lab,ME
1011,143,Fluid Mechanics,ME
1012,185,Capstone Design I,ME
1013,190,Internship,ME
1014,191,Senior Thesis,ME
1015,193,College Honors,ME
1016,207,Bioengineering,ME
1017,218,Numerical Methods for Engineer,ME
1018,230,Orbital Mechanics,ME
1019,240,Compressible Flow,ME
1020,242,Adv Engr Thermodynamics I,ME
1021,249,Computational Fluids Engr,ME
1022,257,Composite Materials,ME
1023,271,Micro and Nano Systems,ME
1024,280,Cooperative Ed Experience,ME
1025,281,Seminar,ME
1026,295,AST: Engr Harvest & Renew Engr,ME
1026,295,Non-Newtonian Fluids,ME
1026,295,Computational Biomechanics,ME
1026,295,Adv. Comp. Fluid Dynamics,ME
1026,295,Cubsat Testing Design,ME
1027,304,Adv Engineering Analysis I,ME
1028,391,Master's Thesis Research,ME
1029,491,Doctoral Dissertation Research,ME
1030,110,Phlebotomy,MLRS
1031,140,Radiation Science,MLRS
1032,175,Medical Imaging,MLRS
1033,281,Applied Molecular Biology,MLRS
1034,282,Applied Molecular Biology Lab,MLRS
1035,293,Undergraduate Research,MLRS
1036,294,Undergraduate Research II,MLRS
1037,297,Leadership & Mgt in Hlth Care,MLRS
1038,299,Advanced Special Topics,MLRS
1039,220,Clinical Practicum: Chemistry,MLS
1040,222,Clinical Chemistry II,MLS
1041,230,Clinical Practicum:Hematology,MLS
1042,231,Hematology,MLS
1043,250,Clin Practicum:Microbiology,MLS
1044,255,Clinical Microbiology II,MLS
1045,260,Clin Practicum:Immunohematolog,MLS
1046,262,Immunohematology,MLS
1047,282,Public Health Lab Practicum,MLS
1048,292,Topics in Medical Lab Science,MLS
1049,295,Adv Special Topics Hematology,MLS
1050,1,First Year Colloquium,MMG
1051,2,Unseen Worlds:Microbes and You,MMG
1052,65,Microbiology & Pathogenesis,MMG
